age,gender,marital_status,education_level,annual_income,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back
41,Female,Married,PhD,64114.96,5342.91,Employed,0.032,714,4358.39,Debt consolidation,11.4,36,143.52,C2,0,47725.17,9899.19,1,0,1,1
57,Male,Divorced,High School,61085.31,5090.44,Student,0.015,602,20926.02,Other,10.22,60,446.88,E1,5,73933.3,34327.68,1,1,1,0
61,Male,Single,Bachelor's,54565.78,4547.15,Employed,0.261,672,3034.8,Debt consolidation,13.91,36,103.59,C5,3,43937.17,40778.34,3,0,3,1
22,Female,Divorced,Other,41566.61,3463.88,Employed,0.234,471,8545.61,Medical,14.21,36,292.94,F3,2,36012.25,21837.85,1,0,2,1
27,Male,Divorced,High School,57689.03,4807.42,Employed,0.232,628,32102.84,Car,7.35,36,996.39,D1,5,56550.3,19670.96,1,0,2,1
69,Male,Married,Bachelor's,25877.97,2156.5,Employed,0.13,635,11830.83,Other,15.46,36,412.79,D3,5,30223.03,10015.68,1,0,2,1
36,Female,Married,Bachelor's,52150.45,4345.87,Employed,0.105,607,25028.79,Debt consolidation,15.73,36,876.61,E4,4,79102.5,31724.49,1,0,1,0
37,Female,Married,High School,49628.12,4135.68,Employed,0.102,624,16688.78,Debt consolidation,14.01,60,388.41,D3,7,44564.93,13002.56,3,0,3,1
40,Male,Single,PhD,23873.96,1989.5,Employed,0.156,670,6182.38,Debt consolidation,13.97,36,211.21,C5,5,29237.34,13047.29,3,0,4,1
43,Female,Married,High School,35316.51,2943.04,Employed,0.168,721,5714.99,Debt consolidation,11.25,36,187.78,C3,8,35221.96,8847.08,1,0,1,1
54,Female,Married,Bachelor's,38398.92,3199.91,Self-employed,0.107,607,9266.9,Vacation,16.04,36,325.98,E3,4,24271.4,16095.5,1,0,3,1
31,Female,Divorced,Bachelor's,33531.16,2794.26,Employed,0.059,683,10980.86,Education,14.02,36,375.41,C3,2,36193.72,27446.27,2,0,4,1
54,Male,Married,Bachelor's,26760.91,2230.08,Self-employed,0.195,666,33992.43,Debt consolidation,14.73,36,1173.87,D2,4,43743.53,9701.25,2,0,3,0
53,Female,Married,High School,22884.59,1907.05,Self-employed,0.197,743,24518.53,Other,11.21,36,805.15,B2,4,34194.94,9962.67,4,0,4,1
46,Male,Married,Bachelor's,20147.56,1678.96,Self-employed,0.125,689,16045.82,Education,12.16,36,534.18,C4,6,23141.49,9255.4,2,0,2,1
22,Female,Single,Other,31314.73,2609.56,Self-employed,0.21,695,6362.17,Debt consolidation,14.17,60,148.6,C3,8,32482.25,8163.1,2,0,2,1
43,Male,Single,Master's,39751.17,3312.6,Employed,0.047,537,13937.33,Debt consolidation,13.35,60,319.62,F3,7,40097.8,29550.74,3,0,4,1
61,Female,Married,Bachelor's,91853.04,7654.42,Employed,0.054,700,15216.03,Debt consolidation,11.21,36,499.67,C5,3,108238.05,50960.5,1,0,1,1
42,Male,Single,Master's,13131.21,1094.27,Employed,0.289,654,22234.16,Debt consolidation,12.06,36,739.13,D4,9,28477.61,4768.76,1,1,3,1
54,Male,Single,Master's,59608.55,4967.38,Retired,0.197,607,9710.89,Education,16.48,36,343.71,E4,5,41158.74,9146.17,5,0,7,1
35,Female,Married,Bachelor's,118453.73,9871.14,Employed,0.1,707,22030.75,Vacation,11.91,36,730.79,C4,3,112210.42,44050.79,2,0,2,1
30,Male,Married,Bachelor's,10968.52,914.04,Retired,0.16,541,28472.03,Debt consolidation,15,60,677.35,F2,10,26356.82,18750.84,2,0,2,1
35,Male,Married,PhD,109382.89,9115.24,Unemployed,0.397,699,16730.17,Car,10.51,36,543.85,C5,5,108105.43,85188.11,2,2,2,0
62,Female,Married,Bachelor's,96662.63,8055.22,Self-employed,0.204,746,18439.12,Debt consolidation,11.52,36,608.22,B3,9,98341.7,77153.67,2,0,2,1
49,Female,Single,High School,39002.17,3250.18,Self-employed,0.109,681,7184.54,Debt consolidation,15.94,36,252.37,C5,8,62575.6,53263.77,0,0,0,1
43,Male,Single,Master's,31964.89,2663.74,Employed,0.063,657,24603.78,Education,10.88,36,804.1,D5,6,42154.06,4724.01,3,0,4,1
37,Male,Married,High School,24662.94,2055.24,Employed,0.138,731,32422.78,Debt consolidation,11.07,36,1062.56,C5,3,24914.93,21061.01,0,0,1,1
29,Female,Married,Master's,29518.38,2459.87,Employed,0.155,795,15026.79,Debt consolidation,16.16,36,529.49,B5,7,37498.78,22815.71,1,0,2,1
70,Female,Married,Master's,31444.37,2620.36,Employed,0.195,588,25832.31,Other,11.75,60,571.37,E5,11,45145.85,3019.88,4,0,5,0
56,Male,Single,Master's,29206.4,2433.87,Employed,0.165,676,17692.01,Medical,10.86,36,578.04,C2,3,33854.01,19143.4,2,0,3,1
29,Female,Married,High School,27025.5,2252.12,Employed,0.069,736,30275.9,Home,10.42,36,982.9,C4,6,22381.25,20031.62,1,0,1,1
36,Female,Married,Other,140665.62,11722.14,Employed,0.08,588,10784.75,Other,12.14,36,358.93,E4,3,110997.26,34417.79,2,0,2,1
56,Male,Single,Bachelor's,34968.42,2914.04,Employed,0.344,794,11799.83,Debt consolidation,7.97,60,239.09,B3,6,55044.32,30326.26,0,0,1,1
68,Male,Single,Master's,28920.33,2410.03,Self-employed,0.239,624,26211.69,Education,14.02,36,896.11,D4,2,24697.28,3751.03,3,1,3,1
71,Male,Married,Bachelor's,44987.65,3748.97,Unemployed,0.164,730,500,Debt consolidation,13.67,36,17.01,C3,3,69333.52,34072.44,4,0,5,0
53,Female,Single,Bachelor's,83953.63,6996.14,Employed,0.141,600,13254.3,Other,9.2,36,422.72,E2,7,63108.22,51156.39,2,0,2,1
75,Male,Single,High School,25624.33,2135.36,Employed,0.087,593,35089.09,Business,15.34,60,841.04,E4,7,28654.71,3071.87,2,0,3,1
51,Male,Single,High School,66031.61,5502.63,Employed,0.031,709,9682.16,Debt consolidation,12.62,36,324.46,C2,5,93141.31,49800.79,2,0,3,1
26,Female,Single,Bachelor's,43975.55,3664.63,Self-employed,0.273,646,16678.15,Debt consolidation,13.96,36,569.7,D1,2,51671.84,26952.18,1,0,1,1
30,Male,Single,High School,28935.47,2411.29,Employed,0.205,639,6791.08,Medical,12,36,225.56,D1,4,30163.83,28480.6,3,0,3,1
36,Female,Single,Bachelor's,52550.31,4379.19,Employed,0.133,657,11953.67,Other,11.9,60,265.3,D2,6,58900.08,4839.98,1,0,1,1
24,Male,Single,Bachelor's,93419.56,7784.96,Employed,0.156,662,12100.26,Debt consolidation,13.51,60,278.49,D1,5,127047.23,109867.14,1,0,1,1
74,Female,Married,Bachelor's,43112.75,3592.73,Employed,0.301,800,28609.63,Other,9,36,909.78,A4,3,48021.79,16822.26,1,0,1,1
42,Male,Single,High School,60421.63,5035.14,Employed,0.249,721,8528.96,Other,9.79,36,274.37,C2,5,62918.12,5624.22,3,0,3,1
33,Male,Married,Bachelor's,43651.67,3637.64,Employed,0.445,728,26873.62,Home,9.28,36,858.08,C4,5,30426.51,21047.26,2,0,2,1
36,Female,Married,Master's,283854.89,23654.57,Employed,0.19,810,6624.94,Debt consolidation,10.85,36,216.42,A2,9,234375.41,196947.08,2,0,2,1
72,Female,Single,Bachelor's,44440.25,3703.35,Self-employed,0.124,798,13027.03,Other,6.11,60,252.52,B3,6,47687.43,16108.44,2,0,2,1
49,Female,Single,Bachelor's,151058.57,12588.21,Employed,0.087,661,14883.47,Home,12.23,60,332.81,D4,10,93852.52,79331.8,4,0,6,1
26,Female,Married,Bachelor's,87320.94,7276.74,Employed,0.159,665,11270.14,Other,12.37,36,376.32,D3,3,93122.11,81237.74,3,0,3,1
46,Female,Single,Bachelor's,39842.21,3320.18,Self-employed,0.078,697,22542.41,Business,11.45,36,742.82,C4,5,46309.53,29330.9,1,0,3,1
31,Female,Married,High School,27524,2293.67,Employed,0.212,689,30416.32,Debt consolidation,12.04,36,1010.84,C3,9,44131.1,16194.35,2,0,3,1
44,Female,Married,High School,37286.36,3107.2,Employed,0.299,748,566.9,Debt consolidation,9.62,36,18.19,B1,4,33776.47,15979.74,1,0,2,1
49,Female,Single,Bachelor's,57408.43,4784.04,Employed,0.158,802,9168.23,Education,12.61,60,206.78,A3,8,39114.03,12388.62,4,0,5,1
23,Female,Married,Bachelor's,50802.63,4233.55,Retired,0.427,704,17945.08,Debt consolidation,8.91,36,569.9,C5,3,36548.76,33647.01,4,0,4,1
72,Female,Divorced,Bachelor's,21607.45,1800.62,Employed,0.081,633,12482.13,Debt consolidation,13.25,36,422.08,D4,3,14267.67,2264.75,2,0,3,1
30,Male,Single,Bachelor's,46580.72,3881.73,Unemployed,0.077,677,500,Debt consolidation,10.08,36,16.15,C1,4,55970.84,20057.32,3,0,4,0
21,Male,Single,High School,22822.82,1901.9,Employed,0.077,718,7332.69,Business,9.97,60,155.69,C2,4,32095.82,11028.2,2,1,4,1
72,Male,Married,Bachelor's,93680.78,7806.73,Employed,0.216,635,1555.79,Debt consolidation,13.75,36,52.98,D4,4,53235.06,4251.23,2,0,2,1
63,Female,Divorced,Master's,18470.75,1539.23,Unemployed,0.114,811,8527.16,Debt consolidation,11.6,60,187.96,A3,6,17541.93,12315,1,0,1,1
46,Female,Single,Bachelor's,16758.03,1396.5,Employed,0.192,729,29946.07,Debt consolidation,11.96,36,994.07,C2,8,27030.23,6812.23,1,0,2,1
32,Female,Single,Master's,43181.59,3598.47,Employed,0.055,734,500,Business,11.13,36,16.4,C1,6,54891.38,8126.63,1,1,1,1
34,Male,Single,Other,27361.8,2280.15,Employed,0.071,718,25279.91,Other,12.35,60,566.82,C3,3,32087.33,2430.21,0,0,0,1
45,Male,Single,Other,46839.08,3903.26,Self-employed,0.094,674,23196.35,Debt consolidation,14.86,60,550.14,C4,4,27696.76,15431.88,1,0,1,1
28,Female,Single,High School,84892.2,7074.35,Employed,0.134,595,14542.86,Car,14.95,36,503.78,E4,10,109045.43,83043.24,2,0,3,0
63,Female,Single,Bachelor's,107966.11,8997.18,Employed,0.32,579,19692.82,Car,11.15,36,646.12,F4,3,76543.77,33952.46,3,0,4,1
24,Male,Married,Bachelor's,15740.02,1311.67,Unemployed,0.125,612,20839.09,Other,16.8,36,740.9,D2,4,26518.79,18562.63,1,0,1,0
48,Female,Widowed,Master's,30791.69,2565.97,Employed,0.027,648,5473.72,Other,14.11,36,187.37,D1,6,45315.28,14416,1,0,2,1
27,Male,Married,Bachelor's,57647.48,4803.96,Employed,0.141,648,13988,Debt consolidation,12.1,60,311.86,D2,5,81059.78,62318.04,1,0,2,1
30,Male,Married,High School,71109.5,5925.79,Employed,0.189,677,7477.83,Debt consolidation,7.99,36,234.29,C3,4,90058.76,12213.26,3,0,3,1
71,Female,Single,Bachelor's,14653.77,1221.15,Employed,0.311,729,18810.29,Other,12.23,36,626.84,C5,6,20750.32,12153.05,2,0,3,1
56,Female,Single,High School,27839.31,2319.94,Employed,0.121,756,7370.49,Business,10.48,36,239.49,B3,5,33124.81,24206.96,2,0,3,1
22,Female,Married,Master's,115293.73,9607.81,Employed,0.175,702,30444.26,Home,14.49,36,1047.77,C1,2,131903.61,106493.46,4,0,4,1
46,Male,Married,Bachelor's,28888.86,2407.41,Employed,0.088,739,25751.27,Debt consolidation,10.99,36,842.94,C1,4,31953.63,28694.64,2,0,2,1
73,Male,Married,Bachelor's,63381.3,5281.78,Unemployed,0.074,662,14547.24,Debt consolidation,13.69,36,495,D2,3,37341.07,20006.89,2,0,2,0
70,Male,Single,High School,83671.72,6972.64,Retired,0.199,735,5034.23,Education,11.31,36,165.55,C3,5,56564.62,3895.65,2,1,2,1
34,Male,Married,Bachelor's,73200.37,6100.03,Employed,0.148,670,11965.36,Home,10.04,60,254.46,C1,3,43547.41,2702.6,5,0,6,1
36,Female,Single,Bachelor's,34821.11,2901.76,Employed,0.144,617,19729.92,Debt consolidation,10.15,60,420.66,D1,6,24411.42,7855.88,5,0,6,1
74,Male,Single,Bachelor's,79269.62,6605.8,Retired,0.192,593,33358.59,Other,13.02,60,759.35,E5,10,123489.45,79335.39,1,0,2,1
63,Male,Single,Master's,31541.31,2628.44,Self-employed,0.133,641,10978.02,Debt consolidation,11.18,60,239.68,D4,5,45549.09,39196.63,1,0,2,1
62,Male,Married,Master's,11804.44,983.7,Employed,0.363,761,20526.11,Debt consolidation,9.22,36,654.83,B2,7,22142.91,4378.66,5,0,5,1
37,Female,Single,Bachelor's,9121.73,760.14,Employed,0.242,622,20618.86,Vacation,12.81,36,692.85,D3,7,19934.79,18046.54,2,0,2,0
66,Female,Divorced,PhD,30626.52,2552.21,Self-employed,0.185,758,13578.28,Business,12.99,36,457.44,B1,10,54796.74,11971.42,2,0,3,1
42,Female,Married,Bachelor's,48070.69,4005.89,Self-employed,0.2,744,22107.08,Debt consolidation,11.47,60,485.86,B4,6,75253.5,30672.11,0,0,1,0
24,Male,Married,Bachelor's,22510.4,1875.87,Unemployed,0.247,702,26516.37,Debt consolidation,14.05,36,906.91,C5,4,16171.51,2245.73,4,0,4,0
39,Male,Widowed,Bachelor's,52097.45,4341.45,Self-employed,0.149,695,21850.69,Car,10.41,36,709.27,C4,8,38671.28,30216.2,1,0,1,1
22,Male,Single,Bachelor's,19876.34,1656.36,Retired,0.201,701,10921.1,Education,9.81,36,351.42,C5,4,32537.55,30802.2,2,0,4,1
59,Male,Married,Bachelor's,58823.84,4901.99,Employed,0.28,651,22017.92,Home,13.8,36,750.38,D5,8,75949.78,7874.51,3,0,3,1
29,Male,Married,High School,81624.11,6802.01,Employed,0.02,689,16556.11,Debt consolidation,12.43,36,553.31,C4,7,81328.01,58868.31,1,0,3,1
39,Male,Single,Bachelor's,48398.23,4033.19,Employed,0.159,823,6610.74,Home,11.79,36,218.91,A5,5,66326.09,17712.75,3,0,3,1
36,Female,Married,High School,17553.47,1462.79,Employed,0.219,692,12544.77,Debt consolidation,12.52,36,419.79,C2,3,16870.19,7352.82,0,0,2,1
74,Other,Single,High School,22417.58,1868.13,Employed,0.092,781,3852.57,Business,7.75,36,120.28,B5,4,37096.39,11031.07,1,0,1,1
45,Male,Single,High School,33123.38,2760.28,Employed,0.266,672,500,Education,11.17,36,16.41,C3,2,40605.21,32983.2,4,0,5,1
68,Female,Divorced,Bachelor's,47936.09,3994.67,Employed,0.242,746,9731.35,Business,9.94,36,313.73,B4,4,74701.91,33342.93,2,0,2,1
38,Male,Married,High School,36823.64,3068.64,Self-employed,0.168,809,20268.79,Car,10.53,36,659.07,A5,6,25401.75,11143.69,0,0,0,1
43,Female,Single,Other,16243.32,1353.61,Employed,0.356,614,24403.02,Debt consolidation,15.2,60,583.11,D4,7,21852.63,14359.14,2,0,2,1
73,Female,Divorced,Master's,73610.39,6134.2,Employed,0.05,583,20604.76,Education,13.36,36,697.83,E4,6,64015.82,48867.44,1,1,1,1
41,Female,Single,Bachelor's,96378.11,8031.51,Employed,0.094,708,10673.15,Debt consolidation,11.08,36,349.83,C5,1,65373.05,50690.04,2,0,5,1
31,Male,Married,Bachelor's,47128.67,3927.39,Retired,0.268,755,17441.21,Car,10.05,36,563.19,B3,5,70037.01,62648.5,3,0,3,1
59,Male,Widowed,High School,38603.43,3216.95,Employed,0.203,676,36053.51,Debt consolidation,13.59,60,831.26,C1,7,54617.01,31206.2,4,0,7,1
61,Male,Married,Master's,17526.63,1460.55,Employed,0.095,648,28629.51,Debt consolidation,9.68,36,919.5,D1,2,11968.74,5121.35,3,0,3,1
24,Male,Married,High School,8810.52,734.21,Employed,0.285,669,15444.16,Business,15.65,36,540.31,D2,3,8083.47,7376.61,5,0,5,0
45,Female,Married,High School,39291.51,3274.29,Retired,0.014,690,15835.46,Debt consolidation,14.84,36,547.7,C1,5,41886.09,18786.76,4,0,4,1
52,Female,Married,Master's,46640.6,3886.72,Unemployed,0.059,702,7164.63,Debt consolidation,12.17,60,159.99,C1,5,72076.98,53255.78,2,0,3,1
50,Female,Married,Bachelor's,93991.25,7832.6,Employed,0.224,575,6299.63,Business,13.91,36,215.03,F5,6,72623.93,38222.97,4,0,4,1
65,Female,Single,Bachelor's,58184.81,4848.73,Employed,0.115,479,13830.89,Car,17.89,36,499.26,F3,4,68035.92,38431.47,1,0,1,0
46,Female,Single,Master's,96472.59,8039.38,Employed,0.134,748,15842.36,Other,12.8,36,532.27,B1,5,112351.27,25232.02,1,1,1,1
56,Male,Married,Master's,51821.04,4318.42,Self-employed,0.295,824,23456.03,Home,11.03,36,768.25,A1,4,77196.76,30538.51,2,0,6,1
71,Male,Married,Bachelor's,76559.27,6379.94,Employed,0.093,549,17241.92,Other,13.85,36,588.03,F2,11,88120.23,52666.12,3,0,5,1
54,Female,Married,Master's,18838.5,1569.88,Employed,0.124,577,18941.09,Car,14.99,36,656.51,F5,4,16348.25,6780.37,2,0,4,0
29,Male,Married,Bachelor's,55547.01,4628.92,Employed,0.017,713,22662.43,Debt consolidation,13.13,36,765.01,C4,5,55811.27,6625.38,1,0,1,1
32,Male,Married,Bachelor's,31869.67,2655.81,Employed,0.271,724,18410.85,Medical,10.26,60,393.54,C5,3,44733.36,35740.28,3,0,4,1
22,Male,Married,Bachelor's,41401.01,3450.08,Employed,0.2,706,10326.55,Medical,12.46,36,345.26,C1,7,54447.18,50351.97,0,0,0,1
58,Female,Single,High School,57527.34,4793.94,Employed,0.014,630,21445.78,Home,16.19,36,755.98,D5,3,56916.04,48612.02,0,0,0,1
25,Female,Single,Bachelor's,30054.59,2504.55,Self-employed,0.066,596,18664.74,Education,16.1,60,454.88,E4,7,43080.01,14325.85,0,0,0,1
25,Male,Single,Bachelor's,16210.4,1350.87,Employed,0.048,792,25505.65,Debt consolidation,11.03,36,835.38,B5,3,24414.16,5053.61,1,0,1,1
72,Female,Married,Master's,34105.09,2842.09,Employed,0.104,513,7660.43,Car,16.67,36,271.86,F5,3,49680.25,16446.28,8,0,8,1
42,Female,Single,Bachelor's,21199.99,1766.67,Self-employed,0.235,780,29803.36,Home,9.34,60,623.6,B3,4,24601.51,19543.2,5,0,6,1
25,Female,Married,High School,65560.76,5463.4,Employed,0.23,703,11632.89,Home,13.25,36,393.36,C2,11,68718.57,41896.69,1,0,2,1
24,Female,Single,Bachelor's,68415.49,5701.29,Self-employed,0.126,790,8283.01,Medical,12.55,60,186.56,B2,6,107508.51,40363.45,1,0,2,1
29,Female,Single,Bachelor's,53495.57,4457.96,Self-employed,0.13,845,19442.72,Other,8.53,36,614.03,A4,2,61568.58,16981.48,0,1,0,1
49,Female,Married,Bachelor's,84887.36,7073.95,Employed,0.071,752,25670.67,Debt consolidation,13.38,60,589.09,B3,13,80585.59,19333.14,0,0,2,1
42,Male,Single,High School,44614.99,3717.92,Employed,0.099,635,7597.36,Debt consolidation,15.67,36,265.86,D3,6,49261.64,7256.39,1,0,2,1
47,Male,Married,Bachelor's,38187.65,3182.3,Self-employed,0.48,676,19714.93,Other,13.94,36,673.24,C4,4,56149.79,21153.7,3,0,4,0
30,Male,Divorced,High School,56043.69,4670.31,Employed,0.226,690,9849.05,Debt consolidation,17.07,36,351.49,C2,8,65768.34,52770.77,2,0,2,1
36,Male,Married,Master's,48188.52,4015.71,Employed,0.03,745,16849.07,Debt consolidation,10.04,60,358.32,B5,3,36548.2,25394.84,2,2,2,1
62,Male,Married,PhD,22716.35,1893.03,Unemployed,0.236,700,29101.36,Debt consolidation,14.63,60,686.68,C1,8,37202.65,8845.56,1,0,1,0
62,Male,Married,High School,60356.92,5029.74,Employed,0.05,695,5791.66,Other,11.6,36,191.26,C2,6,43330.64,21497.47,2,0,2,1
71,Male,Single,Bachelor's,8438.27,703.19,Employed,0.133,709,9631.62,Medical,14.4,36,331.06,C4,7,16905.32,7627.22,0,0,0,1
30,Male,Married,Bachelor's,85706.02,7142.17,Employed,0.107,708,18872.21,Home,10.36,36,612.15,C4,4,128515.83,76549.86,1,0,1,1
26,Male,Single,Bachelor's,59914.7,4992.89,Self-employed,0.426,579,18446.16,Debt consolidation,15.08,36,640.17,F4,10,98632.58,89633.58,1,0,2,0
69,Female,Single,Bachelor's,17048.36,1420.7,Employed,0.213,721,33588.74,Debt consolidation,12.01,36,1115.79,C4,2,15109.66,5607.76,2,0,3,1
25,Female,Single,Master's,53945.25,4495.44,Employed,0.258,753,9700.15,Other,10.29,60,207.49,B2,4,35047.64,15076.51,2,0,2,0
26,Female,Married,Bachelor's,57138.24,4761.52,Employed,0.397,652,23366.05,Debt consolidation,13.36,36,791.35,D1,3,65555.28,19939.7,4,0,5,1
67,Male,Married,PhD,52363.41,4363.62,Employed,0.013,746,32928.35,Education,8.09,36,1033.22,B5,3,56304.42,33101.74,2,0,2,1
45,Male,Married,Bachelor's,44979.98,3748.33,Employed,0.108,838,16506.44,Car,8.68,36,522.45,A4,3,33525.26,23991.65,3,0,4,1
71,Male,Single,High School,17272.13,1439.34,Employed,0.081,567,13741.69,Debt consolidation,13.25,60,314.43,F1,5,17597.22,16131.29,4,0,4,1
70,Male,Single,Other,76555.68,6379.64,Employed,0.17,669,11556.6,Other,11.2,36,379.44,D2,4,73816.59,40652.39,2,0,3,1
24,Female,Married,High School,16845.47,1403.79,Employed,0.511,641,9783.35,Education,12.24,36,326.07,D2,4,22306.75,7048.13,4,0,5,1
60,Male,Married,Master's,26942.46,2245.2,Employed,0.152,633,10603.51,Debt consolidation,13.71,60,245.13,D1,3,27040.22,11415.45,3,1,3,1
68,Female,Single,Bachelor's,13938.63,1161.55,Self-employed,0.096,728,35461.97,Car,12.75,36,1190.59,C5,5,17212.74,6183.88,0,0,0,1
52,Female,Single,Master's,41099.12,3424.93,Employed,0.232,652,24364.3,Home,10.45,36,791.32,D5,5,31466.77,13231.95,2,0,2,1
71,Male,Married,Bachelor's,29400.72,2450.06,Student,0.239,553,9693.93,Business,15.75,36,339.61,F5,8,27968.17,18689.42,2,0,2,0
72,Female,Single,High School,16376.41,1364.7,Employed,0.075,713,16734.43,Business,10.47,60,359.44,C5,4,13096.51,10769.34,3,0,4,1
55,Male,Married,Bachelor's,129683.32,10806.94,Unemployed,0.23,598,14999.35,Other,11.6,60,330.63,E4,9,151440.27,46483.17,8,0,8,0
30,Male,Married,Bachelor's,15776.25,1314.69,Employed,0.172,733,13767.72,Debt consolidation,13.08,36,464.42,C4,3,16012.87,14935.3,1,0,1,1
54,Female,Single,Bachelor's,35320.78,2943.4,Unemployed,0.127,638,24116.84,Debt consolidation,12.48,36,806.56,D3,4,47007.95,16117.69,4,0,4,0
56,Other,Single,Other,33912.13,2826.01,Self-employed,0.217,622,14990.03,Vacation,15.5,36,523.31,D4,6,50651.66,19746.31,3,0,4,1
26,Female,Divorced,Bachelor's,22143.02,1845.25,Employed,0.047,647,9074.07,Home,10.79,36,296.17,D4,5,18738.92,13150.02,1,1,1,1
63,Female,Single,High School,36974.25,3081.19,Employed,0.067,618,29518.63,Debt consolidation,14.07,36,1009.88,D3,6,44412.57,21292.4,0,0,1,1
66,Male,Single,High School,37654.74,3137.9,Self-employed,0.217,796,12036.88,Car,9.28,36,384.34,B2,7,33138.43,23647.3,2,0,3,1
36,Male,Married,Master's,31822.6,2651.88,Self-employed,0.061,636,13891.41,Education,14.74,36,479.78,D3,6,23909.96,3033.92,4,0,5,1
73,Male,Married,PhD,14213.1,1184.42,Employed,0.14,750,16064.48,Business,8.97,60,333.24,B1,4,24431.62,17192.35,4,0,5,1
39,Male,Married,Bachelor's,25738.5,2144.88,Employed,0.119,710,16801.84,Vacation,10.55,36,546.5,C4,1,34478.37,24516.51,3,0,3,1
54,Male,Married,Bachelor's,50827.51,4235.63,Self-employed,0.275,737,9057.44,Education,8.68,36,286.68,C2,5,64434.34,61061.02,0,1,2,1
45,Female,Divorced,Master's,26183.32,2181.94,Employed,0.242,535,13520.77,Medical,14.16,36,463.16,F3,2,31497.9,22557.15,4,0,4,0
51,Female,Single,High School,26799.09,2233.26,Employed,0.283,696,25015.42,Debt consolidation,13.13,60,570.84,C5,5,44235.05,21056.03,1,0,1,0
69,Female,Married,Bachelor's,29242.08,2436.84,Unemployed,0.179,715,22756.89,Car,9.86,36,732.81,C3,0,33590.36,9932.19,3,0,4,0
61,Female,Married,Bachelor's,38155.04,3179.59,Self-employed,0.195,643,500,Other,10.87,36,16.34,D3,5,34769.93,26405.35,2,0,3,1
37,Male,Single,High School,75200.39,6266.7,Self-employed,0.19,729,645.2,Medical,15.56,60,15.54,C1,4,93071.11,78456.29,4,0,4,1
67,Female,Single,Bachelor's,44179.89,3681.66,Employed,0.102,718,6376.57,Debt consolidation,11.99,36,211.76,C5,6,33651.3,29098.59,2,0,3,1
50,Female,Married,High School,53946.1,4495.51,Retired,0.166,581,500,Vacation,9.28,36,15.97,E4,6,49950.14,35276.36,1,0,1,1
59,Male,Married,Bachelor's,71003.15,5916.93,Employed,0.278,613,3338.93,Other,11.27,60,73.05,D2,2,81828.48,15467.72,5,0,5,1
74,Female,Married,Bachelor's,52448.89,4370.74,Self-employed,0.241,785,17916.04,Home,8.83,36,568.31,B1,6,43604.64,5320.49,1,0,1,1
75,Male,Married,Bachelor's,26215.95,2184.66,Student,0.29,617,4575.83,Debt consolidation,14.84,60,108.47,D1,2,38559.26,33949.85,3,0,4,0
